날짜,월,채널,결제금액_KRW,결제금액_USD,상품수
2026-01-23,2026-01,국내자사몰,178500.0,,1
2026-01-23,2026-01,국내자사몰,169575.0,,1
2026-01-23,2026-01,국내자사몰,104400.0,,1
2026-01-23,2026-01,국내자사몰,125712.0,,1
2026-01-23,2026-01,국내자사몰,129600.0,,1
2026-01-23,2026-01,국내자사몰,169575.0,,1
2026-01-23,2026-01,국내자사몰,178500.0,,1
2026-01-23,2026-01,국내자사몰,116640.0,,1
2026-01-23,2026-01,국내자사몰,123120.0,,1
2026-01-23,2026-01,국내자사몰,51000.0,,2
2026-01-23,2026-01,국내자사몰,142500.0,,1
2026-01-23,2026-01,국내자사몰,150000.0,,1
2026-01-23,2026-01,국내자사몰,120000.0,,1
2026-01-23,2026-01,국내자사몰,105591.0,,1
2026-01-23,2026-01,해외자사몰,352640.0,243.2,2
2026-01-23,2026-01,해외자사몰,252300.0,174.0,1
2026-01-23,2026-01,해외자사몰,252300.0,174.0,1
2026-01-23,2026-01,해외자사몰,187340.0,129.2,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,341040.0,235.2,2
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,320160.0,220.8,2
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,187340.0,129.2,1
2026-01-23,2026-01,해외자사몰,541212.5,373.25,2
2026-01-23,2026-01,해외자사몰,352640.0,243.2,2
2026-01-23,2026-01,해외자사몰,187340.0,129.2,1
2026-01-23,2026-01,해외자사몰,275500.0,190.0,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,302035.0,208.3,3
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,252300.0,174.0,1
2026-01-23,2026-01,해외자사몰,187340.0,129.2,1
2026-01-23,2026-01,해외자사몰,275500.0,190.0,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,322480.0,222.4,2
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,219820.0,151.6,1
2026-01-23,2026-01,해외자사몰,187340.0,129.2,1
2026-01-23,2026-01,해외자사몰,385120.00000000006,265.6,2
2026-01-23,2026-01,해외자사몰,372070.00000000006,256.6,3
2026-01-23,2026-01,해외자사몰,372795.00000000006,257.1,3
2026-01-23,2026-01,해외자사몰,275500.0,190.0,1
2026-01-24,2026-01,국내자사몰,123120.0,,1
2026-01-24,2026-01,국내자사몰,168000.0,,1
2026-01-24,2026-01,국내자사몰,50500.0,,1
2026-01-24,2026-01,국내자사몰,63750.0,,1
2026-01-24,2026-01,국내자사몰,60800.0,,1
2026-01-24,2026-01,국내자사몰,178500.0,,1
2026-01-24,2026-01,국내자사몰,50500.0,,1
2026-01-24,2026-01,국내자사몰,123120.0,,1
2026-01-24,2026-01,국내자사몰,123120.0,,1
2026-01-24,2026-01,국내자사몰,125400.0,,1
2026-01-24,2026-01,국내자사몰,64800.0,,1
2026-01-24,2026-01,국내자사몰,104000.0,,1
2026-01-24,2026-01,국내자사몰,116000.0,,1
2026-01-24,2026-01,국내자사몰,226100.0,,3
2026-01-24,2026-01,국내자사몰,159600.0,,1
2026-01-24,2026-01,국내자사몰,129600.0,,1
2026-01-24,2026-01,국내자사몰,72000.0,,1
2026-01-24,2026-01,국내자사몰,123120.0,,1
2026-01-24,2026-01,국내자사몰,129600.0,,1
2026-01-24,2026-01,국내자사몰,129600.0,,1
2026-01-24,2026-01,국내자사몰,116000.0,,1
2026-01-24,2026-01,국내자사몰,156600.0,,1
2026-01-24,2026-01,국내자사몰,121836.0,,1
2026-01-24,2026-01,국내자사몰,129600.0,,1
2026-01-24,2026-01,국내자사몰,257200.0,,2
2026-01-24,2026-01,국내자사몰,123120.0,,1
2026-01-24,2026-01,국내자사몰,125712.0,,1
2026-01-24,2026-01,국내자사몰,129600.0,,1
2026-01-24,2026-01,국내자사몰,125883.0,,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,404332.50000000006,278.85,2
2026-01-24,2026-01,해외자사몰,275500.0,190.0,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,187340.0,129.2,1
2026-01-24,2026-01,해외자사몰,187340.0,129.2,1
2026-01-24,2026-01,해외자사몰,252300.0,174.0,1
2026-01-24,2026-01,해외자사몰,275500.0,190.0,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,271512.5,187.25,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,320160.0,220.8,2
2026-01-24,2026-01,해외자사몰,289420.0,199.6,2
2026-01-24,2026-01,해외자사몰,187340.0,129.2,1
2026-01-24,2026-01,해외자사몰,436812.5,301.25,2
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,219820.0,151.6,1
2026-01-24,2026-01,해외자사몰,271512.5,187.25,1
2026-01-24,2026-01,해외자사몰,275500.0,190.0,1
2026-01-24,2026-01,해외자사몰,271512.5,187.25,1
2026-01-24,2026-01,해외자사몰,220400.0,152.0,1
2026-01-24,2026-01,해외자사몰,208220.0,143.6,1
2026-01-25,2026-01,국내자사몰,229381.0,,2
2026-01-25,2026-01,국내자사몰,112901.0,,1
2026-01-25,2026-01,국내자사몰,129600.0,,1
2026-01-25,2026-01,국내자사몰,129600.0,,1
2026-01-25,2026-01,국내자사몰,166250.0,,1
2026-01-25,2026-01,국내자사몰,129600.0,,1
2026-01-25,2026-01,국내자사몰,139300.0,,1
2026-01-25,2026-01,국내자사몰,131696.0,,1
2026-01-25,2026-01,국내자사몰,116000.0,,1
2026-01-25,2026-01,국내자사몰,50500.0,,1
2026-01-25,2026-01,국내자사몰,129600.0,,1
2026-01-25,2026-01,국내자사몰,142500.0,,1
2026-01-25,2026-01,국내자사몰,169575.0,,1
2026-01-25,2026-01,국내자사몰,66000.0,,1
2026-01-25,2026-01,국내자사몰,48125.0,,1
2026-01-25,2026-01,국내자사몰,129600.0,,1
2026-01-25,2026-01,국내자사몰,122019.0,,1
2026-01-25,2026-01,국내자사몰,93600.0,,1
2026-01-25,2026-01,국내자사몰,66000.0,,1
2026-01-25,2026-01,국내자사몰,58948.0,,1
2026-01-25,2026-01,국내자사몰,126088.0,,1
2026-01-25,2026-01,국내자사몰,29743.0,,2
2026-01-25,2026-01,국내자사몰,129600.0,,1
2026-01-25,2026-01,국내자사몰,120000.0,,1
2026-01-25,2026-01,국내자사몰,129600.0,,1
2026-01-25,2026-01,국내자사몰,110200.0,,1
2026-01-25,2026-01,국내자사몰,126112.0,,1
2026-01-25,2026-01,국내자사몰,115500.0,,1
2026-01-25,2026-01,국내자사몰,123120.0,,1
2026-01-25,2026-01,국내자사몰,67500.0,,1
2026-01-25,2026-01,해외자사몰,187340.0,129.2,1
2026-01-25,2026-01,해외자사몰,219820.0,151.6,1
2026-01-25,2026-01,해외자사몰,309865.0,213.7,4
2026-01-25,2026-01,해외자사몰,219820.0,151.6,1
2026-01-25,2026-01,해외자사몰,352640.0,243.2,2
2026-01-25,2026-01,해외자사몰,436812.5,301.25,2
2026-01-25,2026-01,해외자사몰,352640.0,243.2,2
2026-01-25,2026-01,해외자사몰,374172.5,258.05,2
2026-01-25,2026-01,해외자사몰,219820.0,151.6,1
2026-01-25,2026-01,해외자사몰,290000.0,200.0,2
2026-01-25,2026-01,해외자사몰,219820.0,151.6,1
2026-01-25,2026-01,해외자사몰,187340.0,129.2,1
2026-01-25,2026-01,해외자사몰,275500.0,190.0,1
2026-01-26,2026-01,국내자사몰,112000.0,,1
2026-01-26,2026-01,국내자사몰,61415.0,,1
2026-01-26,2026-01,국내자사몰,129600.0,,1
2026-01-26,2026-01,국내자사몰,175000.0,,1
2026-01-26,2026-01,국내자사몰,169575.0,,1
2026-01-26,2026-01,국내자사몰,68400.0,,1
2026-01-26,2026-01,국내자사몰,129600.0,,1
2026-01-26,2026-01,국내자사몰,96902.0,,1
2026-01-26,2026-01,국내자사몰,65929.0,,1
2026-01-26,2026-01,국내자사몰,106421.0,,1
2026-01-26,2026-01,국내자사몰,178500.0,,1
2026-01-26,2026-01,국내자사몰,150000.0,,1
2026-01-26,2026-01,국내자사몰,24000.0,,1
2026-01-26,2026-01,국내자사몰,129600.0,,1
2026-01-26,2026-01,국내자사몰,113740.0,,1
2026-01-26,2026-01,국내자사몰,43375.0,,1
2026-01-26,2026-01,국내자사몰,110160.0,,1
2026-01-26,2026-01,국내자사몰,129600.0,,1
2026-01-26,2026-01,국내자사몰,150000.0,,1
2026-01-26,2026-01,국내자사몰,123120.0,,1
2026-01-26,2026-01,국내자사몰,142300.0,,1
2026-01-26,2026-01,국내자사몰,109476.0,,1
2026-01-26,2026-01,국내자사몰,123120.0,,1
2026-01-26,2026-01,국내자사몰,129600.0,,1
2026-01-26,2026-01,국내자사몰,129600.0,,1
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-26,2026-01,해외자사몰,154425.0,106.5,1
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-26,2026-01,해외자사몰,322480.0,222.4,2
2026-01-26,2026-01,해외자사몰,187340.0,129.2,1
2026-01-26,2026-01,해외자사몰,187340.0,129.2,1
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-26,2026-01,해외자사몰,116000.0,80.0,1
2026-01-26,2026-01,해외자사몰,335530.0,231.4,2
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-26,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,국내자사몰,62700.0,,1
2026-01-27,2026-01,국내자사몰,99581.0,,1
2026-01-27,2026-01,국내자사몰,127500.0,,1
2026-01-27,2026-01,국내자사몰,116000.0,,1
2026-01-27,2026-01,국내자사몰,129600.0,,1
2026-01-27,2026-01,국내자사몰,78083.0,,1
2026-01-27,2026-01,국내자사몰,125400.0,,1
2026-01-27,2026-01,국내자사몰,115500.0,,1
2026-01-27,2026-01,국내자사몰,129750.0,,2
2026-01-27,2026-01,국내자사몰,129600.0,,1
2026-01-27,2026-01,국내자사몰,349920.0,,3
2026-01-27,2026-01,국내자사몰,89015.0,,1
2026-01-27,2026-01,국내자사몰,96768.0,,1
2026-01-27,2026-01,국내자사몰,105497.0,,1
2026-01-27,2026-01,국내자사몰,110200.0,,1
2026-01-27,2026-01,국내자사몰,113050.0,,1
2026-01-27,2026-01,국내자사몰,129600.0,,1
2026-01-27,2026-01,국내자사몰,256700.0,,2
2026-01-27,2026-01,국내자사몰,60468.0,,1
2026-01-27,2026-01,국내자사몰,116640.0,,1
2026-01-27,2026-01,국내자사몰,122998.0,,1
2026-01-27,2026-01,국내자사몰,63750.0,,1
2026-01-27,2026-01,국내자사몰,123120.0,,1
2026-01-27,2026-01,국내자사몰,150000.0,,1
2026-01-27,2026-01,국내자사몰,122778.0,,1
2026-01-27,2026-01,해외자사몰,271512.5,187.25,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,189660.00000000003,130.8,1
2026-01-27,2026-01,해외자사몰,320160.0,220.8,2
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,208220.0,143.6,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,271512.5,187.25,1
2026-01-27,2026-01,해외자사몰,271512.5,187.25,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,187340.0,129.2,1
2026-01-27,2026-01,해외자사몰,271512.5,187.25,1
2026-01-27,2026-01,해외자사몰,290000.0,200.0,2
2026-01-27,2026-01,해외자사몰,417600.0,288.0,3
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,460012.5,317.25,2
2026-01-27,2026-01,해외자사몰,417600.0,288.0,3
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-27,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,국내자사몰,53200.0,,1
2026-01-28,2026-01,국내자사몰,129600.0,,1
2026-01-28,2026-01,국내자사몰,113050.0,,1
2026-01-28,2026-01,국내자사몰,116640.0,,1
2026-01-28,2026-01,국내자사몰,129600.0,,1
2026-01-28,2026-01,국내자사몰,178500.0,,1
2026-01-28,2026-01,국내자사몰,175001.0,,1
2026-01-28,2026-01,국내자사몰,116000.0,,1
2026-01-28,2026-01,국내자사몰,129600.0,,1
2026-01-28,2026-01,국내자사몰,66000.0,,1
2026-01-28,2026-01,국내자사몰,236945.0,,3
2026-01-28,2026-01,국내자사몰,110200.0,,1
2026-01-28,2026-01,국내자사몰,110200.0,,1
2026-01-28,2026-01,국내자사몰,68400.0,,1
2026-01-28,2026-01,국내자사몰,441263.0,,4
2026-01-28,2026-01,국내자사몰,116000.0,,1
2026-01-28,2026-01,국내자사몰,83298.0,,1
2026-01-28,2026-01,국내자사몰,98705.0,,1
2026-01-28,2026-01,국내자사몰,110160.0,,1
2026-01-28,2026-01,국내자사몰,102773.0,,1
2026-01-28,2026-01,국내자사몰,62050.0,,1
2026-01-28,2026-01,국내자사몰,116000.0,,1
2026-01-28,2026-01,국내자사몰,123120.0,,1
2026-01-28,2026-01,국내자사몰,259200.0,,2
2026-01-28,2026-01,국내자사몰,106701.0,,1
2026-01-28,2026-01,국내자사몰,112501.0,,1
2026-01-28,2026-01,국내자사몰,129600.0,,1
2026-01-28,2026-01,국내자사몰,106596.0,,1
2026-01-28,2026-01,국내자사몰,123120.0,,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,213150.0,147.0,2
2026-01-28,2026-01,해외자사몰,320160.0,220.8,2
2026-01-28,2026-01,해외자사몰,187340.0,129.2,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,271512.5,187.25,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,187340.0,129.2,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,275500.0,190.0,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,341692.5,235.65,2
2026-01-28,2026-01,해외자사몰,330092.5,227.65,2
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,208220.0,143.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,252300.0,174.0,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,271512.5,187.25,1
2026-01-28,2026-01,해외자사몰,219820.0,151.6,1
2026-01-28,2026-01,해외자사몰,320160.0,220.8,2
2026-01-28,2026-01,해외자사몰,541212.5,373.25,2
2026-01-29,2026-01,국내자사몰,56000.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,66000.0,,1
2026-01-29,2026-01,국내자사몰,60200.0,,1
2026-01-29,2026-01,국내자사몰,104000.0,,1
2026-01-29,2026-01,국내자사몰,123444.0,,1
2026-01-29,2026-01,국내자사몰,123120.0,,1
2026-01-29,2026-01,국내자사몰,123120.0,,1
2026-01-29,2026-01,국내자사몰,463750.0,,5
2026-01-29,2026-01,국내자사몰,126539.0,,1
2026-01-29,2026-01,국내자사몰,126539.0,,1
2026-01-29,2026-01,국내자사몰,67500.0,,1
2026-01-29,2026-01,국내자사몰,132000.0,,1
2026-01-29,2026-01,국내자사몰,178500.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,382320.0,,3
2026-01-29,2026-01,국내자사몰,112000.0,,1
2026-01-29,2026-01,국내자사몰,128600.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,178500.0,,1
2026-01-29,2026-01,국내자사몰,104000.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,112520.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,116000.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,국내자사몰,113050.0,,1
2026-01-29,2026-01,국내자사몰,129600.0,,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,187340.0,129.2,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,187340.0,129.2,1
2026-01-29,2026-01,해외자사몰,392732.50000000006,270.85,2
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,187340.0,129.2,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,313200.0,216.0,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,479080.0,330.4,4
2026-01-29,2026-01,해외자사몰,187340.0,129.2,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-29,2026-01,해외자사몰,219820.0,151.6,1
2026-01-30,2026-01,국내자사몰,36150.0,,1
2026-01-30,2026-01,국내자사몰,56868.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,131100.0,,2
2026-01-30,2026-01,국내자사몰,114110.0,,1
2026-01-30,2026-01,국내자사몰,126000.0,,1
2026-01-30,2026-01,국내자사몰,178500.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,110200.0,,1
2026-01-30,2026-01,국내자사몰,64500.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,69246.0,,1
2026-01-30,2026-01,국내자사몰,132000.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,28500.0,,1
2026-01-30,2026-01,국내자사몰,112112.0,,1
2026-01-30,2026-01,국내자사몰,123120.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,112364.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,463750.0,,5
2026-01-30,2026-01,국내자사몰,169575.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,123120.0,,1
2026-01-30,2026-01,국내자사몰,129600.0,,1
2026-01-30,2026-01,국내자사몰,169575.0,,1
2026-01-30,2026-01,해외자사몰,271512.5,187.25,1
2026-01-30,2026-01,해외자사몰,187340.0,129.2,1
2026-01-30,2026-01,해외자사몰,219820.0,151.6,1
2026-01-30,2026-01,해외자사몰,271512.5,187.25,1
2026-01-30,2026-01,해외자사몰,219820.0,151.6,1
2026-01-30,2026-01,해외자사몰,404332.50000000006,278.85,2
2026-01-30,2026-01,해외자사몰,271512.5,187.25,1
2026-01-30,2026-01,해외자사몰,187340.0,129.2,1
2026-01-30,2026-01,해외자사몰,271512.5,187.25,1
2026-01-30,2026-01,해외자사몰,219820.0,151.6,1
2026-01-30,2026-01,해외자사몰,219820.0,151.6,1
2026-01-30,2026-01,해외자사몰,352640.0,243.2,2
2026-01-30,2026-01,해외자사몰,219820.0,151.6,1
2026-01-30,2026-01,해외자사몰,208220.0,143.6,1
2026-01-30,2026-01,해외자사몰,187340.0,129.2,1
2026-01-30,2026-01,해외자사몰,352640.0,243.2,2
2026-01-30,2026-01,해외자사몰,271512.5,187.25,1
2026-01-30,2026-01,해외자사몰,219820.0,151.6,1
2026-01-30,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,국내자사몰,104400.0,,1
2026-01-31,2026-01,국내자사몰,44650.0,,1
2026-01-31,2026-01,국내자사몰,50500.0,,1
2026-01-31,2026-01,국내자사몰,123120.0,,1
2026-01-31,2026-01,국내자사몰,135000.0,,1
2026-01-31,2026-01,국내자사몰,129600.0,,1
2026-01-31,2026-01,국내자사몰,129600.0,,1
2026-01-31,2026-01,국내자사몰,197050.0,,2
2026-01-31,2026-01,국내자사몰,178500.0,,1
2026-01-31,2026-01,국내자사몰,175000.0,,1
2026-01-31,2026-01,국내자사몰,62050.0,,1
2026-01-31,2026-01,국내자사몰,0.0,,1
2026-01-31,2026-01,국내자사몰,129600.0,,1
2026-01-31,2026-01,국내자사몰,129600.0,,1
2026-01-31,2026-01,국내자사몰,129600.0,,1
2026-01-31,2026-01,국내자사몰,182000.0,,2
2026-01-31,2026-01,국내자사몰,168000.0,,1
2026-01-31,2026-01,국내자사몰,129600.0,,1
2026-01-31,2026-01,국내자사몰,123120.0,,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,320160.0,220.8,2
2026-01-31,2026-01,해외자사몰,187340.0,129.2,1
2026-01-31,2026-01,해외자사몰,275500.0,190.0,1
2026-01-31,2026-01,해외자사몰,404332.50000000006,278.85,2
2026-01-31,2026-01,해외자사몰,245775.0,169.5,1
2026-01-31,2026-01,해외자사몰,352640.0,243.2,2
2026-01-31,2026-01,해외자사몰,187340.0,129.2,1
2026-01-31,2026-01,해외자사몰,275500.0,190.0,1
2026-01-31,2026-01,해외자사몰,294930.0,203.4,3
2026-01-31,2026-01,해외자사몰,441090.0,304.2,4
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,271512.5,187.25,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,271512.5,187.25,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-01-31,2026-01,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,국내자사몰,189800.0,,3
2026-02-01,2026-02,국내자사몰,123120.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,123120.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,75525.0,,1
2026-02-01,2026-02,국내자사몰,132000.0,,1
2026-02-01,2026-02,국내자사몰,123120.0,,1
2026-02-01,2026-02,국내자사몰,128050.0,,2
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,61560.0,,1
2026-02-01,2026-02,국내자사몰,132000.0,,1
2026-02-01,2026-02,국내자사몰,127500.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,66000.0,,1
2026-02-01,2026-02,국내자사몰,128050.0,,2
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,123120.0,,1
2026-02-01,2026-02,국내자사몰,468160.0,,4
2026-02-01,2026-02,국내자사몰,178500.0,,1
2026-02-01,2026-02,국내자사몰,58948.0,,1
2026-02-01,2026-02,국내자사몰,62050.0,,1
2026-02-01,2026-02,국내자사몰,276000.0,,2
2026-02-01,2026-02,국내자사몰,123120.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,178500.0,,1
2026-02-01,2026-02,국내자사몰,110160.0,,1
2026-02-01,2026-02,국내자사몰,125712.0,,1
2026-02-01,2026-02,국내자사몰,112501.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,129600.0,,1
2026-02-01,2026-02,국내자사몰,142419.0,,1
2026-02-01,2026-02,국내자사몰,112520.0,,1
2026-02-01,2026-02,국내자사몰,128050.0,,2
2026-02-01,2026-02,국내자사몰,123120.0,,1
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,322480.0,222.4,2
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,352640.0,243.2,2
2026-02-01,2026-02,해외자사몰,320160.0,220.8,2
2026-02-01,2026-02,해외자사몰,187340.0,129.2,1
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,193430.0,133.4,2
2026-02-01,2026-02,해외자사몰,219820.0,151.6,1
2026-02-01,2026-02,해외자사몰,187340.0,129.2,1
2026-02-01,2026-02,해외자사몰,275500.0,190.0,1
2026-02-01,2026-02,해외자사몰,187340.0,129.2,1
